176,15:00,38,T,1,0,522
177,15:00,68,T,3,1,541
178,15:00,78,U,4,2,541
179,15:00,25,U,1,1,541
180,15:00,20,T,1,0,541
181,15:00,72,T,4,1,541
182,15:00,44,T,2,1,541
183,15:00,35,U,2,2,544
184,15:00,77,U,5,3,544
185,15:00,34,T,2,1,544
186,15:00,71,T,5,2,544
187,15:00,68,T,3,2,544
188,15:00,2,T,1,0,544
189,15:00,70,T,4,2,544
190,15:00,30,U,1,1,544
191,20:00,84,U,2,1,727
192,20:00,8,T,1,0,727
193,20:00,68,T,2,0,727
194,20:00,19,T,1,0,728
195,20:00,23,T,2,0,728
196,15:00,21,T,1,1,725
197,15:00,25,T,2,1,725
198,15:00,5,U,0,1,725
199,15:00,15,T,1,0,722
200,15:00,37,T,2,0,722
201,15:00,47,T,1,0,723
202,15:00,29,T,2,1,724
203,15:00,70,U,2,2,724
204,15:00,23,T,1,0,724
205,15:00,26,U,1,1,724
206,15:00,9,T,1,0,726
207,15:00,13,U,1,1,726
208,15:00,62,T,1,0,721
209,15:00,87,U,1,1,721
210,15:00,5,T,1,0,731
211,15:00,42,T,2,1,731
212,15:00,65,T,3,1,731
213,15:00,88,U,3,2,731
214,15:00,9,U,1,1,731
215,15:00,77,T,1,0,732
216,15:00,62,U,0,3,733
217,15:00,28,U,0,1,733
218,15:00,52,U,0,2,733
219,15:00,80,U,1,1,735
220,15:00,61,T,1,0,735
221,15:00,40,U,1,2,730
222,15:00,25,T,1,1,730
223,15:00,61,T,2,3,730
224,15:00,58,U,1,3,730
225,15:00,21,U,0,1,730
226,15:00,70,T,3,3,730
227,15:00,76,T,2,0,736
228,15:00,60,T,1,0,736
229,20:00,48,T,1,0,744
230,20:00,61,T,2,0,744
231,15:00,10,U,0,1,739
232,15:00,62,U,0,3,739
233,15:00,43,U,0,2,739
234,15:00,6,U,0,1,737
235,15:00,66,T,1,1,737
236,15:00,3,T,1,0,742
237,15:00,42,U,0,2,746
238,15:00,3,U,0,1,746
239,15:00,44,U,0,3,746
240,15:00,52,U,0,4,746
241,15:00,80,U,0,5,746
242,15:00,1,T,1,0,755
243,15:00,5,U,1,1,755
244,15:00,37,U,4,2,755
245,15:00,36,T,4,1,755
246,15:00,67,T,6,2,755
247,15:00,35,T,3,1,755
248,15:00,15,T,2,1,755
249,15:00,85,U,6,3,755
250,15:00,86,U,6,4,755
251,15:00,89,U,6,5,755
252,15:00,40,T,5,2,755
253,15:00,86,T,2,1,753
254,15:00,37,T,1,1,753
255,15:00,6,U,0,1,753
256,15:00,78,T,7,0,891
257,15:00,50,T,5,0,891
258,15:00,29,T,2,0,891
259,15:00,14,T,1,0,891
260,15:00,54,T,6,0,891
261,15:00,37,T,3,0,891
262,15:00,40,T,4,0,891
263,15:00,82,T,8,0,891
264,15:00,90,U,8,1,891
265,19:30,11,T,1,0,967
266,19:30,30,T,2,0,967
267,19:30,58,T,4,0,967
268,19:30,47,T,3,0,967
269,19:30,60,T,5,0,967
270,19:30,85,T,6,0,967
271,17:00,79,T,1,0,966
272,20:00,3,U,0,1,968
273,20:00,16,T,1,1,968
274,20:00,27,U,1,3,968
275,20:00,17,U,1,2,968
276,20:00,38,T,2,3,968
277,20:00,78,T,3,3,968
278,15:00,22,U,0,1,962
279,15:00,70,T,2,1,965
280,15:00,20,T,1,1,965
281,15:00,11,U,0,1,965
282,15:00,72,T,3,1,965
283,15:00,49,T,4,0,961
284,15:00,10,T,1,0,961
285,15:00,13,T,2,0,961
286,15:00,58,T,5,0,961
287,15:00,44,T,3,0,961
288,15:00,61,T,6,0,961
289,15:00,34,U,1,1,964
290,15:00,12,T,1,0,964
291,15:00,56,U,1,2,964
292,15:00,79,U,2,2,975
293,15:00,62,T,1,1,975
294,15:00,26,U,0,1,975
